age,income,loan_amount,loan_term,credit_score,num_credit_lines,num_delinquencies,employment_years,debt_to_income,home_ownership,loan_purpose,num_inquiries,savings_balance,months_last_delinq,default
27,82807,18528,48,679,6,4,13.5,0.404,OWN,HOME_IMPROVEMENT,0,8966.0,71.0,0
34,41004,15282,36,534,10,0,23.9,0.245,MORTGAGE,DEBT_CONSOLIDATION,1,2191.0,,0
29,229267,47216,60,627,5,0,,0.453,OWN,MEDICAL,3,181.0,,0
35,39008,27352,60,597,1,0,0.8,0.227,MORTGAGE,DEBT_CONSOLIDATION,4,570.0,,0
41,35405,24316,36,720,10,1,1.1,0.515,MORTGAGE,DEBT_CONSOLIDATION,7,11937.0,6.0,1
55,63280,21176,24,788,5,0,,0.293,RENT,PERSONAL,0,2648.0,,0
22,43246,23107,48,573,5,1,3.6,0.402,MORTGAGE,PERSONAL,0,8042.0,32.0,0
47,31099,42615,60,748,6,5,0.7,0.168,MORTGAGE,AUTO,2,2096.0,53.0,0
22,27387,9973,60,516,7,0,1.8,0.381,MORTGAGE,AUTO,2,4110.0,,0
55,117586,27081,60,657,13,1,1.8,0.056,RENT,PERSONAL,0,3644.0,2.0,0
38,24390,17146,60,662,13,0,0.0,0.23,MORTGAGE,DEBT_CONSOLIDATION,2,1097.0,,1
34,56042,10217,60,513,4,1,,0.397,MORTGAGE,AUTO,1,5108.0,40.0,0
40,92384,12459,48,569,7,0,0.6,0.159,MORTGAGE,DEBT_CONSOLIDATION,5,27072.0,,0
38,95101,15575,48,561,5,1,2.8,0.158,OWN,DEBT_CONSOLIDATION,3,1920.0,4.0,0
30,34167,7318,24,528,6,1,1.1,0.386,OWN,DEBT_CONSOLIDATION,0,420.0,46.0,0
45,43317,24460,36,413,4,0,8.6,0.487,RENT,HOME_IMPROVEMENT,0,9282.0,,0
22,38557,12432,36,622,12,2,0.4,0.363,MORTGAGE,DEBT_CONSOLIDATION,1,613.0,14.0,0
45,19516,14178,60,632,8,1,10.0,0.162,RENT,DEBT_CONSOLIDATION,0,1013.0,14.0,0
53,67678,34546,36,631,9,0,4.3,0.206,RENT,PERSONAL,0,2551.0,,0
56,50166,14630,24,705,2,4,3.1,0.485,MORTGAGE,DEBT_CONSOLIDATION,5,8271.0,3.0,1
51,116349,39611,12,475,12,0,4.0,0.312,RENT,DEBT_CONSOLIDATION,3,6839.0,,0
34,29914,9252,48,607,11,2,2.4,0.093,OWN,DEBT_CONSOLIDATION,2,2400.0,61.0,0
21,94204,6198,36,850,4,0,0.7,0.278,OWN,AUTO,3,656.0,,0
66,98277,10905,36,715,11,1,7.3,0.136,MORTGAGE,MEDICAL,0,119061.0,21.0,0
36,50425,1863,24,715,8,0,13.1,0.483,MORTGAGE,DEBT_CONSOLIDATION,2,4622.0,,0
66,13326,25186,36,553,8,0,15.0,0.399,MORTGAGE,PERSONAL,2,10573.0,,0
23,36043,6456,24,623,9,0,5.6,0.323,MORTGAGE,MEDICAL,3,6831.0,,0
55,143132,8670,36,444,3,2,2.6,0.445,OWN,DEBT_CONSOLIDATION,0,25732.0,49.0,0
61,58585,22057,36,689,1,1,3.3,0.289,MORTGAGE,AUTO,2,916.0,8.0,0
26,74313,14521,36,759,9,1,5.3,0.563,MORTGAGE,MEDICAL,3,5851.0,57.0,1
45,46467,9815,36,516,1,3,8.7,0.16,OWN,DEBT_CONSOLIDATION,1,2401.0,24.0,1
33,42870,3211,24,541,3,3,2.3,0.35,RENT,DEBT_CONSOLIDATION,1,889.0,47.0,0
54,15988,33209,60,637,3,1,12.4,0.203,RENT,MEDICAL,5,19800.0,21.0,0
28,78972,22162,36,653,9,1,2.0,0.322,RENT,DEBT_CONSOLIDATION,0,1068.0,8.0,0
41,93696,56331,24,593,1,0,3.8,0.289,RENT,DEBT_CONSOLIDATION,0,6821.0,,1
54,27708,8800,24,570,7,2,16.3,0.4,MORTGAGE,HOME_IMPROVEMENT,0,32599.0,30.0,0
24,44033,4827,36,571,2,2,13.9,0.622,RENT,DEBT_CONSOLIDATION,2,31701.0,26.0,1
45,40609,26805,12,635,7,0,5.9,0.269,OWN,MEDICAL,3,1097.0,,0
35,63076,11712,12,689,1,1,2.0,0.274,MORTGAGE,DEBT_CONSOLIDATION,2,12921.0,45.0,0
24,35362,20738,36,635,13,3,1.2,0.181,MORTGAGE,DEBT_CONSOLIDATION,1,7845.0,64.0,0
65,85717,41520,36,627,10,0,0.4,0.457,MORTGAGE,AUTO,5,785.0,,1
32,51164,17531,36,490,10,0,6.2,0.329,RENT,AUTO,1,326.0,,0
52,10618,15020,48,713,8,0,3.5,0.225,RENT,MEDICAL,6,3671.0,,0
52,63936,15694,12,635,10,0,4.2,0.559,RENT,HOME_IMPROVEMENT,4,17533.0,,0
48,89126,4247,60,602,13,0,3.2,0.313,OWN,MEDICAL,1,159993.0,,0
33,24557,29017,12,661,10,0,3.3,0.154,MORTGAGE,PERSONAL,0,1657.0,,0
51,62645,30347,48,568,2,0,4.2,0.157,MORTGAGE,AUTO,0,4613.0,,0
34,146969,19368,24,604,3,3,12.3,0.488,MORTGAGE,HOME_IMPROVEMENT,1,942.0,31.0,0
40,52430,4625,60,649,14,0,0.1,0.301,OWN,MEDICAL,2,28655.0,,0
38,97244,12273,36,582,8,0,8.1,0.134,RENT,PERSONAL,0,5530.0,,0
49,37598,36569,12,500,3,0,2.5,0.302,RENT,DEBT_CONSOLIDATION,0,6450.0,,0
26,48495,8991,36,486,1,0,6.8,0.487,RENT,DEBT_CONSOLIDATION,2,4310.0,,0
52,43357,30607,12,677,9,5,14.8,0.188,OWN,AUTO,1,1229.0,68.0,0
49,38860,13885,48,637,8,2,1.8,0.052,MORTGAGE,AUTO,2,11900.0,32.0,0
63,44863,21999,48,634,4,1,,0.282,MORTGAGE,DEBT_CONSOLIDATION,2,13862.0,41.0,0
22,18427,10012,24,541,8,0,1.3,0.287,MORTGAGE,PERSONAL,1,19266.0,,0
43,40194,14173,36,638,14,1,1.3,0.374,OWN,AUTO,3,14430.0,69.0,1
39,109391,18137,12,605,5,0,6.8,0.3,MORTGAGE,DEBT_CONSOLIDATION,2,1055.0,,0
51,27496,6259,48,588,3,0,0.3,0.413,RENT,DEBT_CONSOLIDATION,2,2824.0,,0
25,25857,16183,36,633,1,0,0.3,0.23,RENT,PERSONAL,0,6386.0,,0
39,50855,2035,36,665,13,5,,0.355,MORTGAGE,DEBT_CONSOLIDATION,1,1608.0,41.0,0
54,52403,8769,60,788,10,0,4.1,0.357,RENT,HOME_IMPROVEMENT,1,,,0
30,61481,19550,24,688,5,1,2.7,0.285,RENT,DEBT_CONSOLIDATION,0,2527.0,37.0,0
45,45787,29266,60,712,11,0,4.3,0.43,MORTGAGE,AUTO,2,4442.0,,0
22,51181,18600,36,733,6,0,6.6,0.396,RENT,DEBT_CONSOLIDATION,0,280961.0,,0
31,39714,5048,24,575,4,1,0.5,0.372,MORTGAGE,DEBT_CONSOLIDATION,0,19626.0,28.0,0
51,22800,27529,36,612,7,0,4.0,0.301,MORTGAGE,DEBT_CONSOLIDATION,1,1436.0,,0
35,46965,6019,48,563,3,3,,0.409,OWN,DEBT_CONSOLIDATION,0,1410.0,7.0,0
29,75717,20536,36,582,7,0,2.3,0.052,OWN,DEBT_CONSOLIDATION,0,908.0,,0
43,66772,6161,12,603,14,0,7.2,0.3,RENT,DEBT_CONSOLIDATION,1,9713.0,,0
39,17214,7776,24,580,1,1,9.3,0.253,RENT,HOME_IMPROVEMENT,2,2217.0,40.0,0
29,57020,6840,48,659,7,2,8.6,0.263,MORTGAGE,DEBT_CONSOLIDATION,1,3056.0,52.0,0
55,28691,14725,36,676,1,0,5.3,0.103,MORTGAGE,DEBT_CONSOLIDATION,0,1954.0,,0
41,113018,11651,36,528,13,1,6.3,0.456,MORTGAGE,PERSONAL,0,71887.0,50.0,1
29,59621,19077,24,613,11,2,7.7,0.262,MORTGAGE,MEDICAL,1,19803.0,50.0,0
48,83933,13187,48,614,1,0,6.6,0.332,OWN,PERSONAL,2,998.0,,0
66,49647,4617,60,514,2,3,3.0,0.239,RENT,AUTO,3,825.0,54.0,1
27,47116,16205,12,574,2,0,0.9,0.396,MORTGAGE,MEDICAL,1,17514.0,,0
36,120271,3891,12,714,4,0,1.9,0.172,OWN,DEBT_CONSOLIDATION,2,1055.0,,0
36,87874,7196,60,713,13,1,1.2,0.322,RENT,HOME_IMPROVEMENT,4,20114.0,3.0,0
53,52613,10355,48,501,1,0,2.2,0.055,RENT,PERSONAL,0,9377.0,,0
24,43486,9865,36,680,4,1,3.4,0.248,RENT,DEBT_CONSOLIDATION,0,1101.0,28.0,0
24,17601,4217,60,515,2,0,16.0,0.052,RENT,PERSONAL,1,8519.0,,0
59,59560,34885,36,605,4,0,16.0,0.302,OWN,PERSONAL,2,,,0
60,45449,42345,24,631,4,3,7.3,0.13,MORTGAGE,AUTO,0,466.0,71.0,0
37,68348,64572,48,703,9,1,19.6,0.394,RENT,AUTO,1,3667.0,63.0,0
57,82018,29833,36,625,9,1,31.1,0.078,MORTGAGE,DEBT_CONSOLIDATION,0,2294.0,19.0,0
59,102719,10129,60,553,1,0,10.8,0.29,RENT,DEBT_CONSOLIDATION,2,,,0
49,60006,10008,24,539,5,0,0.4,0.059,OWN,DEBT_CONSOLIDATION,0,2935.0,,0
56,26165,9628,36,654,7,1,2.8,0.399,RENT,DEBT_CONSOLIDATION,4,5936.0,33.0,0
58,13500,53634,48,586,4,2,3.8,0.416,OWN,PERSONAL,0,1631.0,11.0,1
59,29887,12322,36,605,12,0,0.7,0.181,RENT,DEBT_CONSOLIDATION,3,3122.0,,0
57,109108,32483,36,722,5,0,8.3,0.322,OWN,MEDICAL,1,654.0,,0
55,146400,30761,60,676,2,0,0.8,0.113,MORTGAGE,DEBT_CONSOLIDATION,3,2159.0,,0
27,42500,15255,36,774,3,0,2.4,0.137,RENT,DEBT_CONSOLIDATION,3,2105.0,,0
47,20403,4836,36,553,7,2,0.4,0.452,MORTGAGE,AUTO,0,562.0,17.0,0
48,33221,12510,60,579,10,0,3.7,0.255,RENT,PERSONAL,0,3942.0,,0
42,97021,14807,24,655,13,0,4.5,0.302,MORTGAGE,PERSONAL,2,29910.0,,0
34,34386,32681,60,794,7,0,6.6,0.167,RENT,PERSONAL,0,1447.0,,0
27,69806,13543,48,572,4,0,2.1,0.296,OWN,DEBT_CONSOLIDATION,5,16564.0,,1
57,54238,5733,36,643,12,0,4.5,0.183,RENT,AUTO,0,5271.0,,0
42,75057,26676,36,752,1,3,6.6,0.366,RENT,HOME_IMPROVEMENT,0,284.0,33.0,1
25,145919,11393,60,644,1,2,,0.397,MORTGAGE,DEBT_CONSOLIDATION,0,89959.0,38.0,0
22,69833,2249,24,726,4,0,1.8,0.06,RENT,DEBT_CONSOLIDATION,0,1110.0,,0
47,53538,16772,36,806,4,2,0.4,0.26,RENT,AUTO,1,3750.0,12.0,0
41,155908,18969,36,665,6,1,0.2,0.206,MORTGAGE,DEBT_CONSOLIDATION,2,5996.0,67.0,0
58,60460,7405,24,678,7,0,,0.22,MORTGAGE,AUTO,2,3484.0,,0
35,30462,11679,36,703,9,0,2.4,0.51,RENT,PERSONAL,3,10547.0,,0
41,74049,21171,60,563,9,0,0.7,0.411,RENT,DEBT_CONSOLIDATION,0,17931.0,,0
30,64118,16852,60,514,10,0,1.0,0.292,MORTGAGE,DEBT_CONSOLIDATION,2,1126.0,,0
43,40752,4474,36,653,12,2,7.3,0.365,MORTGAGE,AUTO,0,2726.0,39.0,0
59,35934,32128,36,586,12,0,4.6,0.082,MORTGAGE,PERSONAL,0,1517.0,,0
25,40988,44110,48,729,5,3,3.5,0.449,MORTGAGE,DEBT_CONSOLIDATION,0,1505.0,31.0,0
21,35627,9348,12,666,10,2,4.9,0.304,MORTGAGE,PERSONAL,3,,49.0,0
33,41796,3509,48,728,11,0,0.7,0.11,MORTGAGE,PERSONAL,2,13278.0,,0
41,29564,22920,60,537,3,2,1.9,0.15,RENT,DEBT_CONSOLIDATION,1,445.0,46.0,1
46,61802,8340,60,725,3,0,2.3,0.486,MORTGAGE,PERSONAL,1,2990.0,,0
65,59084,19435,36,444,6,0,1.9,0.36,MORTGAGE,PERSONAL,1,1212.0,,0
41,60302,62412,36,544,1,1,,0.362,OWN,DEBT_CONSOLIDATION,1,8252.0,46.0,0
38,47220,4526,12,693,7,0,4.4,0.251,RENT,AUTO,0,7303.0,,0
57,44064,7649,36,597,3,0,,0.389,MORTGAGE,AUTO,0,13034.0,,0
65,116448,11659,36,605,5,1,1.4,0.227,MORTGAGE,DEBT_CONSOLIDATION,1,713.0,45.0,0
52,51044,32997,60,649,7,3,1.5,0.206,MORTGAGE,DEBT_CONSOLIDATION,2,5706.0,64.0,0
56,104638,160963,60,760,7,0,1.3,0.035,OWN,PERSONAL,0,3288.0,,0
37,26961,15882,60,476,9,0,5.8,0.475,MORTGAGE,DEBT_CONSOLIDATION,0,420.0,,0
55,69808,4262,60,746,1,1,2.1,0.289,RENT,AUTO,0,506.0,31.0,0
69,31545,10490,12,751,3,1,2.6,0.06,MORTGAGE,HOME_IMPROVEMENT,1,2008.0,71.0,0
31,35112,7767,36,597,9,0,6.2,0.226,RENT,MEDICAL,2,3648.0,,0
41,38287,22139,12,580,8,3,17.8,0.371,MORTGAGE,PERSONAL,2,,50.0,0
46,36873,17393,24,629,2,1,0.9,0.341,MORTGAGE,DEBT_CONSOLIDATION,1,2458.0,15.0,0
24,36984,6443,36,579,8,1,0.3,0.024,MORTGAGE,HOME_IMPROVEMENT,0,,21.0,0
54,101759,7454,48,669,8,3,1.1,0.112,RENT,PERSONAL,3,4079.0,21.0,0
68,50375,10383,48,680,2,3,6.6,0.298,MORTGAGE,AUTO,3,1090.0,60.0,0
38,56108,11299,12,507,8,0,1.1,0.474,RENT,AUTO,0,1956.0,,0
60,37261,12971,24,561,3,0,4.4,0.444,MORTGAGE,PERSONAL,2,3763.0,,0
55,81975,13825,24,539,7,2,4.5,0.463,RENT,DEBT_CONSOLIDATION,4,727.0,55.0,1
61,60660,31710,12,658,13,4,1.7,0.359,RENT,PERSONAL,1,7697.0,69.0,0
49,40727,10124,24,714,9,1,0.4,0.151,MORTGAGE,DEBT_CONSOLIDATION,4,,26.0,0
49,18948,9132,48,548,4,0,2.5,0.044,RENT,DEBT_CONSOLIDATION,0,29217.0,,0
58,55814,5234,48,713,11,1,1.0,0.13,MORTGAGE,DEBT_CONSOLIDATION,1,8930.0,46.0,0
62,69245,11422,36,561,6,0,1.0,0.323,OWN,DEBT_CONSOLIDATION,0,5654.0,,0
41,27247,15984,48,701,9,5,3.7,0.204,MORTGAGE,AUTO,0,325.0,70.0,0
62,41059,3996,24,615,11,0,5.6,0.339,OWN,DEBT_CONSOLIDATION,4,973.0,,0
33,67663,10512,60,602,11,4,0.4,0.164,MORTGAGE,PERSONAL,0,608.0,4.0,0
69,19100,30098,36,737,5,0,4.3,0.388,OWN,PERSONAL,0,1959.0,,1
61,33213,21032,48,791,12,3,1.4,0.413,OWN,AUTO,1,9864.0,54.0,0
37,61460,17351,60,474,1,0,5.6,0.198,OWN,PERSONAL,6,5130.0,,0
29,95131,20637,60,690,3,2,8.3,0.281,OWN,AUTO,0,5916.0,44.0,1
61,181946,8941,12,655,11,4,8.2,0.128,MORTGAGE,HOME_IMPROVEMENT,0,6728.0,36.0,0
21,158767,8145,48,695,9,1,2.3,0.157,RENT,AUTO,1,1378.0,34.0,0
22,53437,32544,24,517,3,1,4.2,0.455,RENT,DEBT_CONSOLIDATION,3,2714.0,52.0,1
68,36661,23862,12,547,11,0,7.9,0.357,RENT,HOME_IMPROVEMENT,0,4799.0,,0
49,85295,7924,12,582,11,0,0.3,0.593,OWN,MEDICAL,0,15487.0,,0
53,35378,3586,60,658,10,3,4.7,0.264,OWN,MEDICAL,1,3071.0,33.0,0
30,31031,8040,60,577,2,0,9.1,0.46,OWN,DEBT_CONSOLIDATION,1,2687.0,,0
60,40816,19545,24,612,4,2,2.3,0.451,MORTGAGE,PERSONAL,0,603.0,23.0,0
41,37858,8427,36,710,5,1,3.0,0.52,RENT,DEBT_CONSOLIDATION,4,1264.0,44.0,0
48,62792,16832,60,814,7,0,6.0,0.526,RENT,PERSONAL,3,4896.0,,0
31,34151,36092,36,704,7,0,0.4,0.311,MORTGAGE,PERSONAL,6,2921.0,,1
54,51589,12517,36,713,9,0,2.4,0.434,MORTGAGE,DEBT_CONSOLIDATION,1,541.0,,0
28,127640,15737,36,624,13,0,1.8,0.253,RENT,AUTO,0,,,0
42,52748,21578,48,564,8,3,0.1,0.266,RENT,DEBT_CONSOLIDATION,0,904.0,59.0,0
28,121789,6264,36,612,13,2,1.1,0.296,OWN,MEDICAL,1,2525.0,43.0,0
69,100834,7777,48,635,2,0,2.5,0.388,OWN,MEDICAL,4,12920.0,,0
35,69928,22210,36,541,12,0,1.1,0.411,MORTGAGE,DEBT_CONSOLIDATION,6,5105.0,,1
37,39637,13710,24,709,8,1,4.6,0.154,OWN,PERSONAL,3,1045.0,43.0,0
43,91519,14548,36,769,8,0,3.0,0.306,RENT,DEBT_CONSOLIDATION,0,1445.0,,0
44,42193,13675,12,650,5,0,0.2,0.192,MORTGAGE,DEBT_CONSOLIDATION,2,6829.0,,0
65,48962,26498,36,732,13,0,1.6,0.472,OWN,AUTO,1,5657.0,,0
39,59762,18124,24,742,3,3,0.1,0.476,OWN,DEBT_CONSOLIDATION,3,1491.0,21.0,0
25,48863,18291,48,552,9,0,2.2,0.213,OWN,HOME_IMPROVEMENT,1,182.0,,0
52,31820,31431,36,492,12,0,1.5,0.234,MORTGAGE,MEDICAL,0,5421.0,,0
64,19609,41134,48,597,7,4,5.8,0.226,OWN,DEBT_CONSOLIDATION,0,2336.0,49.0,1
21,87158,64249,60,648,1,0,1.8,0.169,MORTGAGE,PERSONAL,3,,,0
43,69024,8908,48,538,8,3,2.4,0.464,RENT,PERSONAL,1,,39.0,0
57,17459,75251,60,760,10,0,6.5,0.173,OWN,AUTO,1,3526.0,,0
28,31317,6200,36,805,13,0,,0.286,MORTGAGE,AUTO,5,2761.0,,0
33,54581,51776,24,655,5,0,4.1,0.306,OWN,HOME_IMPROVEMENT,1,6430.0,,0
28,63930,8572,60,556,6,0,9.2,0.079,OWN,PERSONAL,0,6095.0,,0
43,19711,12730,60,681,9,0,1.2,0.595,MORTGAGE,MEDICAL,0,851.0,,0
63,46465,13535,60,556,10,0,22.6,0.341,OWN,AUTO,0,646.0,,0
21,67764,7282,48,737,14,0,11.5,0.144,MORTGAGE,PERSONAL,0,15270.0,,0
65,39699,14196,36,620,8,0,1.7,0.181,MORTGAGE,PERSONAL,0,1978.0,,0
44,57154,7550,12,701,14,1,11.2,0.443,RENT,PERSONAL,0,7413.0,38.0,0
55,36588,5628,48,716,11,2,7.0,0.165,RENT,AUTO,0,2328.0,3.0,0
44,84585,13002,12,685,14,3,13.4,0.19,MORTGAGE,PERSONAL,0,321.0,62.0,0
37,30346,40656,24,791,14,1,5.9,0.232,RENT,DEBT_CONSOLIDATION,0,22364.0,31.0,0
25,24705,11183,36,655,3,4,5.6,0.418,RENT,HOME_IMPROVEMENT,4,10165.0,37.0,0
40,49879,25815,36,597,13,0,0.0,0.354,RENT,PERSONAL,5,7391.0,,0
41,20741,7391,12,461,5,0,3.2,0.353,MORTGAGE,PERSONAL,2,1057.0,,0
60,13862,5440,48,445,4,0,1.1,0.513,OWN,AUTO,3,9203.0,,0
51,93924,18356,60,695,14,2,2.0,0.251,OWN,HOME_IMPROVEMENT,2,5201.0,16.0,0
66,27159,45658,48,624,1,3,19.3,0.033,MORTGAGE,DEBT_CONSOLIDATION,3,1440.0,18.0,0
56,22022,15464,36,570,5,1,0.4,0.296,RENT,DEBT_CONSOLIDATION,2,2563.0,68.0,0
31,30120,23829,60,545,10,0,6.4,0.31,MORTGAGE,HOME_IMPROVEMENT,1,3317.0,,0
35,29320,38047,24,702,7,1,0.9,0.355,MORTGAGE,DEBT_CONSOLIDATION,4,1695.0,58.0,0
39,45014,13022,48,556,1,0,0.0,0.408,MORTGAGE,MEDICAL,1,5476.0,,1
27,25436,12011,24,778,4,0,3.5,0.067,MORTGAGE,DEBT_CONSOLIDATION,1,11180.0,,0
48,66099,18592,36,839,6,1,0.9,0.384,OWN,PERSONAL,2,2000.0,27.0,0
63,72239,21058,36,563,11,0,16.8,0.201,RENT,DEBT_CONSOLIDATION,5,3167.0,,0
25,22811,5018,48,696,12,0,1.1,0.17,RENT,DEBT_CONSOLIDATION,1,3150.0,,1
25,33831,16432,12,677,9,2,1.1,0.374,MORTGAGE,DEBT_CONSOLIDATION,1,10719.0,13.0,0
50,35817,13353,24,556,11,1,0.2,0.407,MORTGAGE,PERSONAL,1,4623.0,51.0,0
52,44400,7687,36,556,8,0,2.0,0.361,MORTGAGE,HOME_IMPROVEMENT,4,13900.0,,0
28,93865,12723,36,629,2,0,0.1,0.443,OWN,DEBT_CONSOLIDATION,2,1552.0,,0
30,97167,5909,36,543,11,4,3.5,0.251,MORTGAGE,HOME_IMPROVEMENT,1,3590.0,70.0,0
58,219547,4639,36,732,3,0,3.5,0.197,MORTGAGE,PERSONAL,2,7699.0,,0
67,12561,14000,36,619,10,0,0.3,0.319,MORTGAGE,PERSONAL,0,9086.0,,0
52,28153,25121,24,544,13,0,1.4,0.15,MORTGAGE,DEBT_CONSOLIDATION,0,2231.0,,0
68,145569,10477,24,632,5,1,8.9,0.358,OWN,MEDICAL,2,3486.0,3.0,0
48,16640,6819,36,679,11,0,3.1,0.138,RENT,DEBT_CONSOLIDATION,1,1253.0,,0
37,143596,7603,48,578,7,0,2.9,0.199,RENT,AUTO,0,296.0,,1
51,53552,19619,24,470,3,0,6.0,0.296,OWN,DEBT_CONSOLIDATION,1,2425.0,,0
28,54747,42923,24,650,12,0,6.3,0.425,MORTGAGE,PERSONAL,3,2438.0,,0
60,22745,22910,36,536,7,0,7.2,0.252,RENT,HOME_IMPROVEMENT,1,2109.0,,0
45,37395,33208,24,572,5,1,8.9,0.424,RENT,PERSONAL,0,893.0,60.0,0
29,139864,6417,36,679,10,4,1.3,0.422,MORTGAGE,HOME_IMPROVEMENT,0,7576.0,48.0,0
22,47638,12686,36,590,6,3,0.3,0.061,RENT,DEBT_CONSOLIDATION,1,8929.0,19.0,0
35,37545,27257,24,628,6,1,2.4,0.414,OWN,HOME_IMPROVEMENT,2,3349.0,35.0,0
23,62532,5017,12,763,11,1,9.7,0.115,RENT,DEBT_CONSOLIDATION,7,1267.0,33.0,0
69,43681,8427,60,610,11,2,0.4,0.137,RENT,PERSONAL,0,1717.0,42.0,0
56,60300,25833,48,811,14,2,4.3,0.086,RENT,AUTO,2,3505.0,54.0,1
24,29441,16009,48,702,12,2,6.0,0.221,RENT,HOME_IMPROVEMENT,2,11004.0,39.0,0
34,46803,6798,36,560,4,0,3.3,0.351,OWN,PERSONAL,1,649.0,,0
61,33368,4266,48,599,12,0,1.5,0.434,MORTGAGE,DEBT_CONSOLIDATION,5,1769.0,,0
61,16608,34068,60,532,8,5,2.0,0.33,MORTGAGE,HOME_IMPROVEMENT,0,4414.0,38.0,0
45,65459,3174,48,694,9,4,0.4,0.321,OWN,DEBT_CONSOLIDATION,0,9726.0,52.0,1
30,23382,20799,24,752,2,1,1.7,0.165,RENT,DEBT_CONSOLIDATION,4,655.0,47.0,0
41,44407,9199,36,609,9,5,0.2,0.426,RENT,DEBT_CONSOLIDATION,0,1396.0,65.0,0
56,85446,27804,36,481,11,2,6.5,0.05,RENT,AUTO,3,177.0,42.0,0
32,19957,6441,36,670,12,1,11.4,0.304,MORTGAGE,MEDICAL,1,19973.0,55.0,0
47,70461,83313,36,566,4,0,5.0,0.078,RENT,AUTO,0,863.0,,0
60,40950,17705,60,579,6,1,5.3,0.094,OWN,MEDICAL,0,6940.0,66.0,1
22,27449,19870,48,666,14,1,3.2,0.284,OWN,PERSONAL,0,23342.0,54.0,0
33,165009,7777,24,744,7,5,0.8,0.135,MORTGAGE,DEBT_CONSOLIDATION,2,22600.0,51.0,0
52,49004,12169,12,702,4,0,0.0,0.172,OWN,PERSONAL,0,349.0,,0
51,34862,12392,36,676,8,2,2.1,0.281,RENT,PERSONAL,2,13619.0,11.0,0
36,30696,46969,12,626,13,2,7.0,0.283,MORTGAGE,PERSONAL,0,10502.0,36.0,0
52,83175,17684,36,527,14,0,16.1,0.13,MORTGAGE,PERSONAL,3,12696.0,,0
52,33954,19549,36,669,10,0,2.8,0.011,RENT,PERSONAL,4,207.0,,0
54,77181,19397,36,701,8,1,2.3,0.277,MORTGAGE,HOME_IMPROVEMENT,1,1683.0,13.0,0
31,48948,20744,60,589,1,0,3.0,0.161,MORTGAGE,DEBT_CONSOLIDATION,5,400.0,,1
30,95771,5051,36,608,8,1,2.8,0.156,MORTGAGE,PERSONAL,1,1955.0,30.0,0
35,26225,56077,24,734,10,0,4.9,0.327,MORTGAGE,DEBT_CONSOLIDATION,0,10408.0,,1
37,28514,7228,24,606,14,0,6.6,0.107,MORTGAGE,DEBT_CONSOLIDATION,0,46186.0,,0
60,41415,13005,36,617,12,0,7.7,0.484,RENT,MEDICAL,1,11032.0,,0
38,43528,39028,24,632,3,0,5.2,0.126,RENT,HOME_IMPROVEMENT,0,6144.0,,1
29,39627,51753,36,696,5,0,2.9,0.09,MORTGAGE,AUTO,4,1871.0,,0
45,237724,23486,24,664,14,5,15.0,0.371,MORTGAGE,PERSONAL,3,1772.0,44.0,0
60,169050,9384,36,658,10,0,6.2,0.173,RENT,DEBT_CONSOLIDATION,1,6289.0,,0
34,58655,14609,48,769,8,3,2.8,0.227,RENT,AUTO,2,3141.0,31.0,0
45,62955,15016,12,605,11,5,3.0,0.092,RENT,DEBT_CONSOLIDATION,0,7680.0,24.0,0
42,42537,15393,36,559,6,3,8.5,0.518,RENT,AUTO,0,3061.0,42.0,0
50,26111,5647,36,726,4,0,2.9,0.128,RENT,PERSONAL,2,24287.0,,0
40,43948,32276,48,659,4,2,3.6,0.139,RENT,MEDICAL,1,13357.0,20.0,1
41,77860,14680,36,589,12,0,1.7,0.238,RENT,AUTO,2,1207.0,,0
64,107299,8058,36,609,4,0,9.1,0.113,MORTGAGE,HOME_IMPROVEMENT,0,9834.0,,0
52,89092,9425,48,531,6,3,3.7,0.424,MORTGAGE,AUTO,2,5083.0,68.0,0
66,19814,16137,36,659,7,0,4.0,0.287,RENT,PERSONAL,3,1422.0,,0
69,41211,5004,36,515,13,5,10.6,0.237,OWN,DEBT_CONSOLIDATION,1,53699.0,36.0,0
41,20306,24709,12,697,5,1,12.7,0.071,MORTGAGE,AUTO,1,5409.0,48.0,0
55,98845,15746,48,595,10,0,8.7,0.214,RENT,MEDICAL,0,,,0
52,38276,39974,60,521,14,0,,0.227,MORTGAGE,DEBT_CONSOLIDATION,0,10169.0,,0
50,47655,14105,60,733,8,2,2.9,0.425,MORTGAGE,MEDICAL,1,7626.0,24.0,0
59,65384,6250,60,831,7,1,2.1,0.133,MORTGAGE,PERSONAL,0,13035.0,17.0,0
69,257734,5776,48,677,8,1,1.2,0.353,MORTGAGE,DEBT_CONSOLIDATION,3,741.0,65.0,0
32,57582,10163,36,615,4,0,12.0,0.23,RENT,PERSONAL,0,22597.0,,0
61,42491,10944,48,558,8,0,11.0,0.143,RENT,AUTO,1,6072.0,,0
67,23281,8981,36,662,13,0,3.1,0.358,RENT,PERSONAL,1,5012.0,,0
38,117616,14617,36,694,6,0,0.7,0.261,OWN,PERSONAL,0,1381.0,,0
41,43959,8823,36,640,3,0,0.1,0.095,MORTGAGE,AUTO,7,1127.0,,0
33,132493,15962,36,716,13,0,2.9,0.238,MORTGAGE,AUTO,3,1093.0,,1
